0	1	1
0	1	2
0	2	3
0	3	4
0	4	5
0	5	6
0	6	7
0	7	8
0	8	9
0	9	10
0	9	11
0	10	12
0	11	13
0	12	14
0	13	15
0	14	16
0	15	17
0	16	18
0	17	19
0	17	20
0	18	21
0	19	22
0	20	23
0	21	24
0	22	25
0	23	26
0	24	27
0	25	28
0	26	29
0	26	30
0	27	31
0	28	32
0	29	33
0	30	34
0	31	35
0	32	36
0	33	37
0	33	38
0	34	39
0	35	40
0	36	41
0	37	42
0	38	43
0	40	44
0	41	45
0	42	46
0	43	47
0	44	48
0	45	49
0	46	50
0	47	51
0	48	52
0	49	53
0	50	54
0	51	55
0	52	56
0	52	57
0	53	58
0	54	59
0	55	60
0	56	61
0	57	62
0	58	63
0	59	64
0	59	65
0	60	66
0	61	67
0	62	68
0	63	69
0	64	70
0	65	71
0	66	72
0	67	73
0	68	74
0	69	75
0	70	76
0	70	77
0	71	78
0	72	79
0	73	80
0	74	81
0	75	82
0	76	83
0	77	84
0	78	85
0	79	86
0	80	87
0	81	88
0	82	89
0	83	90
0	84	91
0	85	92
0	86	93
0	87	94
0	87	95
0	88	96
0	89	97
0	90	98
0	91	99
0	92	100
