1	1	1
1	2	2
1	3	3
1	4	4
1	6	5
1	7	6
1	8	7
1	9	8
1	10	9
1	11	10
1	13	11
1	14	12
1	15	13
1	16	14
1	17	15
1	18	16
1	20	17
1	21	18
1	22	19
1	23	20
1	24	21
1	25	22
1	26	23
1	27	24
1	28	25
1	30	26
1	31	27
1	32	28
1	33	29
1	34	30
1	35	31
1	36	32
1	37	33
1	39	34
1	40	35
1	41	36
1	42	37
1	43	38
1	45	39
1	46	40
1	47	41
1	48	42
1	49	43
1	50	44
1	51	45
1	52	46
1	54	47
1	55	48
1	56	49
1	57	50
1	58	51
1	59	52
1	60	53
1	62	54
1	63	55
1	64	56
1	65	57
1	66	58
1	67	59
1	68	60
1	70	61
1	71	62
1	72	63
1	73	64
1	74	65
1	75	66
1	76	67
1	77	68
1	78	69
1	79	70
1	81	71
1	82	72
1	83	73
1	84	74
1	85	75
1	86	76
1	88	77
1	89	78
1	90	79
1	91	80
1	92	81
1	93	82
1	94	83
1	95	84
1	97	85
1	98	86
1	99	87
1	100	88
1	101	89
1	102	90
1	103	91
1	105	92
1	106	93
1	107	94
1	108	95
1	109	96
1	110	97
1	111	98
1	113	99
1	114	100
0	1	1
0	2	2
0	3	3
0	4	4
0	6	5
0	7	6
0	8	7
0	9	8
0	10	9
0	11	10
0	13	11
0	14	12
0	15	13
0	16	14
0	17	15
0	18	16
0	20	17
0	21	18
0	22	19
0	23	20
0	24	21
0	25	22
0	26	23
0	27	24
0	28	25
0	30	26
0	31	27
0	32	28
0	33	29
0	34	30
0	35	31
0	36	32
0	37	33
0	39	34
0	40	35
0	41	36
0	42	37
0	43	38
0	45	39
0	46	40
0	47	41
0	48	42
0	49	43
0	50	44
0	51	45
0	52	46
0	54	47
0	55	48
0	56	49
0	57	50
0	58	51
0	59	52
0	60	53
0	62	54
0	63	55
0	64	56
0	65	57
0	66	58
0	67	59
0	68	60
0	70	61
0	71	62
0	72	63
0	73	64
0	74	65
0	75	66
0	76	67
0	77	68
0	78	69
0	79	70
0	81	71
0	82	72
0	83	73
0	84	74
0	85	75
0	86	76
0	88	77
0	89	78
0	90	79
0	91	80
0	92	81
0	93	82
0	94	83
0	95	84
0	97	85
0	98	86
0	99	87
0	100	88
0	101	89
0	102	90
0	104	91
0	105	92
0	106	93
0	107	94
0	108	95
0	109	96
0	110	97
0	111	98
0	113	99
0	114	100
