1	17	1
1	17	2
1	18	3
1	19	4
1	20	5
1	21	6
1	22	7
1	23	8
1	48	9
1	49	10
1	50	11
1	51	12
1	52	13
1	53	14
1	54	15
1	55	16
1	80	17
1	81	18
1	82	19
1	83	20
1	84	21
1	85	22
1	86	23
1	86	24
1	87	25
1	112	26
1	113	27
1	114	28
1	115	29
1	116	30
1	117	31
1	118	32
1	119	33
1	144	34
1	145	35
1	146	36
1	147	37
1	148	38
1	149	39
1	150	40
1	151	41
1	152	42
1	177	43
1	177	44
1	178	45
1	179	46
1	180	47
1	181	48
1	182	49
1	183	50
1	208	51
1	209	52
1	210	53
1	211	54
1	212	55
1	213	56
1	213	57
1	214	58
1	215	59
1	240	60
1	241	61
1	242	62
1	243	63
1	244	64
1	245	65
1	246	66
1	247	67
1	268	68
1	269	69
1	270	70
1	271	71
1	272	72
1	273	73
1	274	74
1	275	75
1	300	76
1	301	77
1	302	78
1	303	79
1	303	80
1	304	81
1	306	82
1	307	83
1	307	84
1	332	85
1	333	86
1	334	87
1	335	88
1	336	89
1	337	90
1	338	91
1	339	92
1	364	93
1	365	94
1	366	95
1	367	96
1	368	97
1	369	98
1	370	99
1	371	100
3	1	1
3	2	2
3	3	3
3	4	4
3	5	5
3	6	6
3	7	7
3	32	8
3	33	9
3	34	10
3	35	11
3	36	12
3	37	13
3	38	14
3	39	15
3	40	16
3	65	17
3	65	18
3	66	19
3	67	20
3	68	21
3	69	22
3	70	23
3	71	24
3	72	25
3	97	26
3	97	27
3	98	28
3	99	29
3	100	30
3	101	31
3	102	32
3	103	33
3	128	34
3	129	35
3	130	36
3	131	37
3	132	38
3	133	39
3	134	40
3	135	41
3	135	42
3	160	43
3	161	44
3	162	45
3	163	46
3	164	47
3	165	48
3	166	49
3	167	50
3	167	51
3	193	52
3	194	53
3	195	54
3	196	55
3	197	56
3	198	57
3	199	58
3	224	59
3	225	60
3	226	61
3	226	62
3	227	63
3	228	64
3	229	65
3	230	66
3	231	67
3	256	68
3	257	69
3	258	70
3	259	71
3	260	72
3	277	73
3	277	74
3	278	75
3	279	76
3	280	77
3	281	78
3	282	79
3	283	80
3	308	81
3	309	82
3	310	83
3	311	84
3	312	85
3	313	86
3	314	87
3	315	88
3	315	89
3	340	90
3	341	91
3	342	92
3	343	93
3	344	94
3	345	95
3	346	96
3	347	97
3	372	98
3	373	99
3	374	100
0	25	1
0	26	2
0	27	3
0	28	4
0	29	5
0	30	6
0	31	7
0	56	8
0	57	9
0	58	10
0	59	11
0	60	12
0	61	13
0	62	14
0	62	15
0	63	16
0	88	17
0	89	18
0	90	19
0	91	20
0	92	21
0	93	22
0	94	23
0	95	24
0	120	25
0	121	26
0	122	27
0	123	28
0	124	29
0	125	30
0	126	31
0	127	32
0	128	33
0	152	34
0	154	35
0	155	36
0	156	37
0	157	38
0	158	39
0	159	40
0	160	41
0	185	42
0	185	43
0	186	44
0	187	45
0	188	46
0	189	47
0	190	48
0	191	49
0	216	50
0	217	51
0	218	52
0	219	53
0	219	54
0	220	55
0	221	56
0	222	57
0	223	58
0	248	59
0	249	60
0	250	61
0	251	62
0	252	63
0	253	64
0	254	65
0	255	66
0	256	67
0	285	68
0	285	69
0	286	70
0	287	71
0	288	72
0	289	73
0	290	74
0	291	75
0	316	76
0	317	77
0	318	78
0	319	79
0	320	80
0	321	81
0	322	82
0	323	83
0	348	84
0	349	85
0	350	86
0	351	87
0	352	88
0	353	89
0	354	90
0	355	91
0	374	92
0	375	93
0	376	94
0	377	95
0	378	96
0	379	97
0	380	98
0	381	99
0	382	100
2	9	1
2	10	2
2	11	3
2	12	4
2	13	5
2	14	6
2	15	7
2	16	8
2	41	9
2	41	10
2	42	11
2	43	12
2	44	13
2	45	14
2	46	15
2	47	16
2	72	17
2	73	18
2	74	19
2	75	20
2	76	21
2	77	22
2	78	23
2	78	24
2	79	25
2	104	26
2	106	27
2	107	28
2	107	29
2	108	30
2	109	31
2	110	32
2	111	33
2	136	34
2	137	35
2	138	36
2	139	37
2	141	38
2	142	39
2	143	40
2	168	41
2	169	42
2	170	43
2	171	44
2	172	45
2	173	46
2	174	47
2	175	48
2	176	49
2	201	50
2	201	51
2	202	52
2	203	53
2	204	54
2	205	55
2	206	56
2	207	57
2	232	58
2	233	59
2	234	60
2	235	61
2	236	62
2	237	63
2	238	64
2	239	65
2	260	66
2	261	67
2	262	68
2	263	69
2	264	70
2	265	71
2	266	72
2	267	73
2	268	74
2	293	75
2	293	76
2	294	77
2	295	78
2	296	79
2	297	80
2	298	81
2	299	82
2	324	83
2	325	84
2	326	85
2	327	86
2	328	87
2	329	88
2	329	89
2	330	90
2	331	91
2	356	92
2	357	93
2	358	94
2	359	95
2	360	96
2	361	97
2	362	98
2	363	99
2	383	100
